,0,1,2,3
38,0.32273466075279134,0.6928630033398631,0.5761075459456613,0.15950512154431865
39,0.32311521715728775,0.18862734762369868,0.5645899184932547,0.016768067484862956
40,0.21024733763108416,0.6628416004846195,0.07192757042477399,0.19632924227016613
41,0.6411468772903631,0.5491516417161889,0.2792570254060841,0.42312727985668525
42,0.049711827863088906,0.20240603254451678,0.11642507425306207,0.32879129343214136
43,0.5240198826922173,0.1426820246407856,0.585649311756266,0.07740672692420969
44,0.4229138998727251,0.4195450011035207,0.6587204940551956,0.6761563448737217
45,0.5290869638596719,0.15181944580655932,0.46463864980923675,0.5836320965694478
46,0.5459094567125552,0.6875823541879992,0.535604786920933,0.3858328178180666
47,0.16408644476880951,0.22496662478356141,0.3907729784710412,0.13594233248835103
48,0.3958380984409314,0.22340082835466696,0.16868887006048405,0.21370794062068163
49,0.6578127816954181,0.478355819202652,0.5749899650691848,0.3847713190985573
50,0.04910206477109238,0.09461504959370494,0.4502655417323523,0.15593826101754146
51,0.155320131523388,0.06183816886384381,0.10317439187725935,0.6042658180697751
52,0.6811776867777005,0.3798036099991997,0.11866362880492604,0.16207750689101952
53,0.3293770142343486,0.3260809898555346,0.3126270020644465,0.13579416084713514
54,0.6510277631252245,0.22737535709391302,0.11000917934187535,0.6735549206377236
55,0.309968115214351,0.6547067501094785,0.18068574231695786,0.5862794597807185
56,0.6394259246938695,0.37449747903394204,0.6613622609269884,0.03483659024003183
57,0.4850190639591077,0.27156163836881186,0.33498277184544567,0.2899384791608566
58,0.007485970949698195,0.5567457276642228,0.1348738806777541,0.23865092837292573
59,0.5330293686206963,0.042789726789218725,0.6187307090322218,0.6320429308686049
60,0.2864989784360308,0.43883376726466167,0.06180939549375883,0.1768975864904092
61,0.4077925554634999,0.24452906884294792,0.5742947803242706,0.4528198853271399
62,0.5439484004087659,0.2444119463366783,0.6557234324518727,0.6526815063954362
63,0.6430054077058743,0.5076295062952046,0.034711410124974085,0.30432258614419144
64,0.6613513680582589,0.10322317186583055,0.5030771179881967,0.3536879285584665
65,0.3334796335153064,0.2641494491208425,0.6566051825793696,0.3917977537538702
66,0.28674869273729386,0.3398079419235755,0.40901653187738785,0.43252329764713887
67,0.6126845978027406,0.05064734336618312,0.1905564867245834,0.03218008367241807
68,0.4400195491128825,0.06300020172452833,0.4427247099026345,0.07195383075155021
69,0.3298405604496982,0.43654881832966635,0.45129489205932644,0.4359128208886239
70,0.1731489277249038,0.021849724063378803,0.5108769199667529,0.48765691008471146
71,0.5676791580948287,0.571310135247415,0.1390162610129442,0.04663631536266751
72,0.670411294990436,0.27740453878712157,0.025817379671871386,0.18326383756136425
73,0.6153611252380911,0.14630858907195735,0.4403507744105155,0.08247876290080858
74,0.3323726023688702,0.05704292407427716,0.1438668993513069,0.5004352918637937
75,0.397867082982184,0.4230662451508012,0.009210812582932415,0.43235633392218675
76,0.20615508642249722,0.032795694276514,0.4178582998198013,0.523006333013198
77,0.1364615233043998,0.5275259280693877,0.2317505065607366,0.19928455726053776
78,0.3585096679285702,0.4943942811189012,0.6718657146537167,0.06538431430659182
79,0.3368620352835844,0.6655034483836391,0.21963720256578542,0.2792102938510897
80,0.18343730470948907,0.5709125226403865,0.5218506452898666,0.45244422536254286
81,0.006174169588181733,0.3743830155109423,0.039051657042257604,0.654468338363641
82,0.08720365253296745,0.45776805989447866,0.14574535805456226,0.09114081736112756
83,0.6263505780650238,0.20378464448615763,0.19729676336907703,0.6534432433812656
84,0.0441636715487653,0.36844217781369776,0.02521512741498134,0.1248126449062702
85,0.30505469710378397,0.532529811036024,0.24221721190833234,0.648440532068214
86,0.184405726358836,0.28045946190559146,0.0511137894374212,0.3079907089767871
87,0.34730732560618166,0.646425150103819,0.4255061418099763,0.3253753062140853
88,0.2886255383610675,0.24431613943953004,0.5148195560276442,0.0342171334233429
89,0.44885063859630514,0.2591585681341319,0.5506742863183692,0.6327868714452364
90,0.44550598964629606,0.6751221198008098,0.20776647593322237,0.5459251848728517
91,0.6092164853765858,0.3735839420039806,0.2383059660975206,0.0005986457325386496
92,0.19668194959483512,0.384966850637717,0.6494386460620799,0.15658370756260018
93,0.2586178734230731,0.626573392381647,0.3589583834414968,0.3751647812057857
94,0.09316854608790186,0.03731918612464643,0.4196990644634925,0.10121460180818155
95,0.02371490485635894,0.11340963740540212,0.34179046526360723,0.2417578162127839
96,0.5721518734462584,0.2837125908082986,0.02808754036879457,0.11070416853327657
97,0.09050570450892424,0.4640798958435983,0.6287319599373028,0.11778020535556355
98,0.6743113613835441,0.5502213323497827,0.5406560286366189,0.6014717280815806
99,0.6563437549370067,0.5755454956158643,0.15736522457072016,0.5308043539915136
100,0.5094234027962317,0.23984126079648058,0.3691677858320452,0.21875723144546802
101,0.4285487895394064,0.07241304623864184,0.058334149600955724,0.47737215515793396
102,0.15014947662434286,0.17413825047296908,0.26858584270769625,0.46916533772035096
103,0.4155764722077537,0.14925077515693314,0.32278486690131336,0.6565173089049221
104,0.3215351394557036,0.2842169025412794,0.35256793423188765,0.6437641752821897
105,0.31168073726675927,0.0742053991373802,0.6099005903007031,0.21163508970197564
106,0.13797407152772634,0.03241193193403203,0.2997388060391614,0.33051757775590274
107,0.1926133543488739,0.6574153623310034,0.36561562141938336,0.5513669347954178
108,0.4690294164404954,0.06607646523018484,0.18134557869525586,0.07399669418081165
109,0.0616861200376771,0.531639924231636,0.4514406017453791,0.3073007953529112
110,0.4342913610452274,0.6808887923534571,0.2269438122274459,0.637628745415615
111,0.6243092453862107,0.08964281421966978,0.5456892427783924,0.13690149383908962
112,0.5613526369319753,0.34542609446668826,0.4210863824296999,0.5300617966809166
113,0.07235560893814375,0.19880574242594523,0.6571425871272104,0.6645885470976723
114,0.4786094497863439,0.5103285337301214,0.13266243684504675,0.3624672612303907
115,0.25472892175542045,0.4215106056393103,0.6039818949914441,0.5440839339335923
116,0.3173585646221518,0.5152394645491056,0.0018403174152165078,0.44810864958271057
117,0.49770515785051733,0.2859744295080103,0.6366548445633423,0.6020325272903353
118,0.003916876769211997,0.6672187792438992,0.27486729150461187,0.19841299273349752
119,0.4762889116419296,0.06594202799475565,0.047689498570328635,0.17313654449800653
120,0.41478217066379236,0.5813353288201499,0.38205753980184803,0.351791409578969
121,0.046120152549968846,0.22167677882403972,0.5336282399161391,0.379966721259594
122,0.44120112297567604,0.21145274795915764,0.4481479271906285,0.26762322345668493
123,0.35456799825275115,0.32773408538406884,0.5823853898291604,0.69243400011007
124,0.19142900305728808,0.3277989949321798,0.6302602648189017,0.46317815768689946
125,0.22117637051141,0.039244892348673066,0.043097836798838614,0.31460383905322814
126,0.3394109450646991,0.15078013103965848,0.42185325350847397,0.14253821585730594
127,0.4113197087945231,0.5045974884722636,0.0854144978300831,0.18742855720453916
128,0.504519979087402,0.2287572708343528,0.5849250095307645,0.609113245337967
129,0.6688316785289005,0.3073947248833002,0.2635882624502579,0.05671487635289454
130,0.3649428649848403,0.24209489831222553,0.45762654406109826,0.12641963107377488
131,0.19265475196276707,0.5758072316440807,0.11825234023649071,0.6301009160005206
132,0.33441742433335375,0.32618115283422283,0.593771168553876,0.5542819432342876
133,0.027475146961726735,0.40703549048790827,0.08595988054751728,0.66277864244741
134,0.49832736285284956,0.05492322280726613,0.21047977033962187,0.009041365062252359
135,0.034633697303541155,0.43881467353924003,0.6414371685415854,0.11717707307185003
136,0.11411318988567465,0.4279278159272577,0.42582113640635494,0.5476835292697265
137,0.5216372991664897,0.08517806842786113,0.31509255443322276,0.2797687915835564
138,0.008229500908988751,0.1606943670891821,0.016309215502898478,0.6245334379972362
139,0.21154647961343456,0.5242092982050486,0.15093630739577887,0.20065976209481634
140,0.17058365344167192,0.4351212290990259,0.12309965679873937,0.3105794373618118
141,0.07056192396673033,0.5780496802280656,0.6928682886611341,0.13421987532062452
142,0.4571772950566632,0.20071924268385513,0.06388118852152394,0.38192446419378173
143,0.45558900201853164,0.5946463606800899,0.6269348081510535,0.390171685629621
144,0.4644796564261045,0.4655816245637633,0.4961486068455988,0.48039234131140335
145,0.5221205194285139,0.06950565508963255,0.37941945620267664,0.5166301637612715
146,0.4312107130131788,0.6935585327989944,0.40348218293888666,0.32820485484728723
147,0.6886010994859222,0.14404461793696463,0.5263594008886593,0.04308428853846208
148,0.5141874408413387,0.5580406631499907,0.6221309050344558,0.40017229569745244
149,0.20993053256748684,0.3765889782073584,0.6026695159860669,0.021557322008042057
150,0.578879734757283,0.6532482878671174,0.5022665030328152,0.3391963298332827
151,0.4964336504293762,0.1812511615454231,0.050576484019964306,0.05353849156287183
152,0.6347712325022541,0.06611503002029272,0.11783501897349626,0.20497150670747252
153,0.1633241353966413,0.684997698241957,0.1436813264755399,0.6691974939903632
154,0.19755037178523266,0.32529550784342653,0.4534714194730586,0.11490868132081103
155,0.23045409654636925,0.2624799695306744,0.3733064122381104,0.019656849155708644
156,0.6871537432353165,0.4539055530820819,0.010253427695047756,0.0012454630501103402
157,0.16998572045727306,0.20135045212040062,0.15582000543057212,0.23571593002302754
158,0.3591863726523436,0.35153273493754156,0.1693528486412648,0.5506853056608747
159,0.12208616035634941,0.26202795235822146,0.30865362595204576,0.547500400554594
160,0.40215250162771654,0.4876225798116588,0.166314941733522,0.4487991943943974
161,0.6070478469003067,0.10519020291338513,0.37389417521612917,0.6424926682213618
162,0.5428759139396003,0.20702353798425105,0.36255114734687544,0.1999630679549544
163,0.11428838209300812,0.6734043046541672,0.5796259869797133,0.22622128181783024
164,0.6130117518547009,0.2528070641327915,0.12520567673580607,0.5752879583350241
165,0.27096873196213245,0.02789537893425783,0.46162506270820003,0.17749592147885515
166,0.680117170798496,0.5465009219534195,0.38727908388365906,0.2747498490534718
167,0.44796677780837363,0.028123259919136553,0.34058505659307003,0.1596097812648161
168,0.3412909709252446,0.08994262258070679,0.3894711911301499,0.0037990766505920813
169,0.5222240114318616,0.5007665737145094,0.6669019990907586,0.5269355009461384
170,0.45156150514332055,0.570710945964078,0.0035924936769371027,0.5398550870531582
171,0.3379858899289061,0.6966881288028415,0.3590259468893169,0.48700171585741636
172,0.1645578345716835,0.2688715540377161,0.21635167545613218,0.6275879054191467
173,0.41957308707544116,0.6538414280893102,0.6653254744739462,0.024041610279700962
174,0.5537976099392339,0.018170660803902793,0.49896764832644036,0.4452513128192362
175,0.07893127500019974,0.6238093121387147,0.5784864660023553,0.32768991922114793
176,0.3432472345541431,0.33105549221218056,0.0515902953330436,0.0069802693889131065
177,0.4714869773355517,0.4424105376503008,0.2758099578350401,0.2912622248743679
178,0.5774212712384033,0.5041275496410436,0.40187080690631394,0.5956666825656055
179,0.3793237397044545,0.6260842925694529,0.44608387990961756,0.40824037029801213
180,0.004279423997696674,0.17630951362057837,0.5647461661415966,0.14730298430224592
181,0.37481817045848553,0.32529266212609403,0.18202993291439412,0.1747444390938406
182,0.6143274756797361,0.600335116358384,0.37550932370958523,0.296898275616277
183,0.10858151452251377,0.551586173609426,0.3363790213117371,0.19440044643420898
184,0.15273090966336053,0.0223601088939394,0.41510981870299546,0.08089698826425368
185,0.20599791678008,0.27552668016258614,0.609592027947289,0.6680447260027053
186,0.3311209510450498,0.046516183580911336,0.4346591094315666,0.09534416243627769
187,0.4372333189131497,0.3810146503416938,0.29628548070777955,0.2188286159674138
188,0.6523042451305692,0.3058446139146839,0.5447069554401767,0.5199596891008393
189,0.27974807446076266,0.423897722510733,0.4458783996012529,0.5400184851921157
190,0.26917287918404803,0.1531404654759072,0.2119430793401524,0.5305114925618741
191,0.2444132190118183,0.4652992174994908,0.5265372285764403,0.4609327725546944
192,0.6393465312801264,0.1574959843759781,0.5919301270651225,0.5664459933609867
193,0.5771275366391893,0.37673572569499214,0.1881604775719072,0.04593809477597191
194,0.5518581568722124,0.294428274103662,0.1873104996994179,0.49857169640397464
195,0.282958127244855,0.42589421386879694,0.40888991074735836,0.3955530384472834
196,0.08247829231578163,0.017634924397065176,0.4665914437106391,0.21911879994059402
197,0.6912121090011609,0.49799975597106677,0.6097937767290655,0.38706108999055366
198,0.49296200555011016,0.5873332919644781,0.5061414416314441,0.48617925577393395
199,0.3210425695457741,0.46696751039955203,0.3123508321998827,0.33294445037926557
200,0.05303856356865146,0.13384577437105125,0.23754563404449397,0.007206946314483175
201,0.4833163911954288,0.385534900346947,0.24554724293172137,0.5780934384851535
202,0.5018937549684573,0.44692071750373485,0.31527702101956534,0.6104990844858684
203,0.1872542116834288,0.2156660897350429,0.5485336465711788,0.25695914754552057
204,0.19017339109187884,0.3250640613500662,0.5911187095018744,0.39595766826271966
205,0.2712259850343316,0.4909348458616151,0.5641171779302281,0.2710034949233426
206,0.28435259277422836,0.6507776664129571,0.43852221133882585,0.6637923382972203
207,0.5704423499529225,0.49822141849058427,0.007416666394574444,0.41102584850374096
208,0.18219173366366093,0.2463174160804742,0.388466404897037,0.189737141471141
209,0.6156953984026727,0.2926938097969266,0.46698951102393504,0.09120492219386626
210,0.20377472217074588,0.6095490565458254,0.15045843733983066,0.2567288575470255
211,0.3999557971240799,0.20034325687682,0.056242050055875445,0.45487403421382944
212,0.6367657675782682,0.6296987015665834,0.060427953951135586,0.421055176110175
213,0.2776811666254454,0.23326826206885268,0.2449930232610114,0.12073970851884579
214,0.6098132035798774,0.3180886020055694,0.5265622419647809,0.31101679036048036
215,0.2412765735148814,0.16984104771656672,0.6065506584684078,0.43859020805717697
216,0.25196238500085205,0.3845034832623507,0.5360809431770556,0.14136663333120597
217,0.04500052368710369,0.17717812810641495,0.4582679996318848,0.15524981243518673
218,0.2440810035915517,0.0022709646585188925,0.5844356168696687,0.4446548245304207
219,0.5920122815912761,0.041096382402392516,0.43710573764269434,0.2281139884975938
220,0.41137967273844805,0.32744314599030183,0.44425927347049216,0.03318641931072512
221,0.2428182196764938,0.5078423493116895,0.06648938821714834,0.5015145364386993
222,0.15839204760355416,0.588338766780304,0.3938659436222705,0.10660261990766684
223,0.634874723932431,0.14523220299363052,0.22418325696782213,0.49058107169568016
224,0.14933051863963728,0.3549102009753678,0.5620961915360416,0.24724278274492875
225,0.5515982868615643,0.0661670463764848,0.332837377727238,0.3509764919844826
226,0.09985803137045411,0.5941457910276782,0.5673592257080972,0.5105278470748575
227,0.045711074406086835,0.20466267286384035,0.5458605326996586,0.1958256855193161
228,0.33693984228236423,0.15375480889213505,0.22140857360878052,0.4620587449898941
229,0.2776938923958927,0.5640769401113556,0.14881377110029695,0.15601060247669435
230,0.21040040100143073,0.4681832158756405,0.49678801747955403,0.00805603383414818
231,0.226779852196249,0.2871404108197216,0.4962827784761814,0.5963556637015703
232,0.26042707133734216,0.5350789869207454,0.5246527214951019,0.39294631763426063
233,0.22301301232126997,0.600696005760873,0.37800918730669675,0.1824015190742903
234,0.2549983591172821,0.6324399483457799,0.09219502585310049,0.1386767152147268
235,0.18416403238248213,0.6719281833124471,0.23199103920602485,0.2351884238233504
236,0.21237793754834383,0.22487674284955111,0.4083402257249287,0.0421232873781581
237,0.010584411339083777,0.39249973973539565,0.3283144305367514,0.6845080703959119
238,0.3589962150444659,0.25965014108782464,0.09785224572109358,0.5636310491468949
239,0.1485547731434439,0.2856669517389484,0.5275824363081397,0.33396283154895123
240,0.022447510758369413,0.041145962714801365,0.508246332695202,0.43861251789440164
241,0.18543681100184073,0.2796286903938684,0.13211988946929215,0.2697058053672183
242,0.0016537040041957661,0.13258275711491005,0.5484524475015693,0.5403503113320262
243,0.5927168901816179,0.07617709147241981,0.170840335990666,0.4023872163805812
244,0.24030859795414908,0.6322150218303099,0.635054471876465,0.08704117049021279
245,0.06824289961676888,0.26825997074514735,0.15979157538675398,0.07247689270649615
246,0.17486442105485617,0.3645889746165234,0.37532315768294244,0.29989807148040803
247,0.6437449921686123,0.6916116192976342,0.6170749307872346,0.3877522017466393
248,0.22384757507047393,0.21446511843876048,0.26014341412199443,0.05886316705455483
249,0.5700334730032643,0.5845536228917112,0.5934363849460356,0.6485854507681735
250,0.5141366292790608,0.4258838194137698,0.5750909058314017,0.3555972878555954
251,0.6310119262756168,0.20586696101654006,0.17527835505761447,0.39738091498171824
252,0.13201274023909354,0.04655603746208666,0.007722208155080856,0.012721510422581994
253,0.1712009533659976,0.15711250432063908,0.4052358562525196,0.49092579182356505
254,0.05415365717791506,0.39980358315754666,0.09730065539694788,0.6732113706163277
255,0.10991126415950475,0.19541382650423475,0.21190980462504408,0.4446268104771458
256,0.4180519671748449,0.6763856322664027,0.3256398226143989,0.5075559508849171
257,0.35156527820630784,0.17056450751887778,0.579860129368306,0.420881673691563
258,0.6526580376012132,0.5970080359832769,0.10796854025530594,0.6914325631509799
259,0.4126576109002368,0.015556286862193213,0.32380286876354897,0.6800874686063745
260,0.16451456989200158,0.2755148814335471,0.056246562630722,0.13388038299675734
261,0.18464115883667592,0.5537734852768339,0.6477035774901707,0.39514856242306223
262,0.3840878193639829,0.09686634529729599,0.3207062472102133,0.30826336690191825
263,0.5822826119521974,0.5247464809720446,0.09031061028445485,0.46984286529882335
264,0.6701642923954975,0.6088031936895969,0.3746763288248184,0.512567070633266
265,0.2467007424942055,0.2688870265131574,0.5055373069229998,0.002167258134779737
266,0.04339213906032412,0.17090749655309856,0.21595122077445936,0.3542081618418734
267,0.01067753634824433,0.4560595911427855,0.429150790788316,0.25319010307537676
268,0.4264063594921171,0.6017144632539136,0.5321711630776504,0.3013009574756557
269,0.17944585142510272,0.34545337737466236,0.698345215906023,0.5636430718053906
270,0.5955357450175184,0.3146931280125389,0.14071029391777515,0.024342364952449423
271,0.06487264395177728,0.16692261627157928,0.27264149228575857,0.02878609416729142
272,0.5128519905423347,0.4860915870508119,0.3715258781978043,0.009952335929742083
273,0.6599339104802393,0.6161524805979774,0.697392037648335,0.20417976414825922
274,0.6881437290710801,0.6604553415153559,0.4607527072116549,0.5821583337668342
275,0.3055919103462584,0.1126173186148236,0.49844288814535936,0.027505123150059794
276,0.5056473563048757,0.5128700306779637,0.5562926423388541,0.23299065161808255
277,0.5672876455167108,0.444308795786963,0.5830120727085462,0.5635948316381226
278,0.6418044630821278,0.20782902074197634,0.026430197201246508,0.20963071044108983
279,0.42637251971892787,0.629396806093458,0.08797537900737216,0.047015525539005454
280,0.5869850859938442,0.6724154866387365,0.06491165208961981,0.5159132768298191
281,0.3955390355575494,0.39522843374269334,0.31995751383556,0.02137020904751652
282,0.6809795949073082,0.30204058491560837,0.6510839902017345,0.31014061819374816
283,0.12699769043982972,0.5298028746498914,0.28948132326114895,0.3532296330491885
284,0.089651731606234,0.02066455960573029,0.26418747662958714,0.6802458924734229
285,0.2999236478813725,0.45543300763773376,0.2938839700503725,0.21828104751434574
286,0.1861287198932564,0.4056163289681309,0.3701684537286998,0.21351284319343172
287,0.49199343695166875,0.1902109263700183,0.03200708381144599,0.1071618658991351
288,0.3003511205102627,0.23070661314220667,0.3209756441440317,0.25119582064523777
289,0.20900883036558546,0.2280788157360293,0.09079139269441633,0.4338931567208105
290,0.6692348840343331,0.26239125054615214,0.18350715083459193,0.15965742681027803
291,0.3917534882110488,0.6890615424237092,0.24032373575703458,0.4047215888118656
292,0.3862647688170786,0.6498914250774986,0.4319118718343521,0.31830029842711505
293,0.034557927328290716,0.507774490144967,0.6906270143322644,0.11863808371356228
294,0.07245995530165807,0.36684562402637816,0.1086196190234435,0.09444346962539908
295,0.16593787445756997,0.631609240988823,0.42494382439618467,0.12191175172118758
296,0.6865292157785547,0.597380720023021,0.11346122975940369,0.010294517118259482
297,0.4893086770627308,0.3022372546506894,0.5681829409111886,0.36786589015066334
298,0.10017636412250762,0.5944933216267122,0.2990174630236735,0.16465510392481444
299,0.11965584521219594,0.6678226312032974,0.4930690439411652,0.6152956713450549
